datetime,dt_MY,EURUSD,GBPUSD,AUDUSD,USDJPY,NZDUSD,USDCAD,USDCHF,GBPJPY,EURJPY,AUDJPY,NZDJPY,CADJPY,CHFJPY
2018-07-26 17:00:00,2018-07-27 01:00:00+08:00,1.16568,1.3125,0.73835,111.146,0.67901,1.30725,0.99314,145.88,129.562,82.104,75.469,85.024,111.876
2018-07-26 17:15:00,2018-07-27 01:15:00+08:00,1.1664,1.31301,0.73887,111.13,0.67939,1.30674,0.9931,145.916,129.624,82.064,75.498,85.044,111.861
2018-07-26 17:30:00,2018-07-27 01:30:00+08:00,1.1659,1.3128,0.73874,111.175,0.67936,1.30629,0.99344,145.951,129.62,82.11,75.528,85.107,111.873
2018-07-26 17:45:00,2018-07-27 01:45:00+08:00,1.16564,1.31258,0.73883,111.181,0.67937,1.30616,0.99314,145.934,129.596,82.129,75.532,85.121,111.888
2018-07-26 18:00:00,2018-07-27 02:00:00+08:00,1.16514,1.31172,0.73825,111.189,0.67907,1.3066,0.99352,145.85,129.551,82.144,75.504,85.098,111.892
2018-07-26 18:15:00,2018-07-27 02:15:00+08:00,1.16441,1.31108,0.73767,111.232,0.67847,1.30734,0.99372,145.834,129.522,82.086,75.466,85.083,111.876
2018-07-26 18:30:00,2018-07-27 02:30:00+08:00,1.16439,1.31102,0.73764,111.224,0.67858,1.30707,0.99405,145.818,129.509,82.051,75.473,85.094,111.846
2018-07-26 18:45:00,2018-07-27 02:45:00+08:00,1.1645,1.31102,0.73773,111.229,0.67876,1.3069,0.9946,145.825,129.528,82.043,75.496,85.108,111.827
2018-07-26 19:00:00,2018-07-27 03:00:00+08:00,1.1646,1.31105,0.73775,111.182,0.67865,1.30716,0.99474,145.769,129.486,82.057,75.45,85.056,111.806
2018-07-26 19:15:00,2018-07-27 03:15:00+08:00,1.1645,1.31104,0.73766,111.206,0.67834,1.30683,0.99452,145.796,129.499,82.025,75.431,85.096,111.835
2018-07-26 19:30:00,2018-07-27 03:30:00+08:00,1.16421,1.31054,0.73726,111.238,0.67819,1.30753,0.99448,145.783,129.504,82.033,75.439,85.076,111.79
2018-07-26 19:45:00,2018-07-27 03:45:00+08:00,1.16421,1.31065,0.73748,111.244,0.67827,1.30736,0.99434,145.803,129.511,82.011,75.449,85.091,111.831
2018-07-26 20:00:00,2018-07-27 04:00:00+08:00,1.16477,1.31116,0.73775,111.208,0.67859,1.30717,0.99462,145.812,129.533,82.04,75.458,85.074,111.833
2018-07-26 20:15:00,2018-07-27 04:15:00+08:00,1.16456,1.31105,0.73774,111.225,0.67848,1.30709,0.99453,145.823,129.53,82.042,75.457,85.094,111.848
2018-07-26 20:30:00,2018-07-27 04:30:00+08:00,1.16462,1.31124,0.73783,111.231,0.67848,1.30727,0.99413,145.851,129.541,82.056,75.463,85.086,111.857
2018-07-26 20:45:00,2018-07-27 04:45:00+08:00,1.16424,1.31052,0.73758,111.214,0.67795,1.30689,0.9942,145.741,129.483,82.069,75.394,85.048,111.865
2018-07-26 21:05:00,2018-07-27 05:05:00+08:00,1.16413,1.3107,0.73775,111.23,0.6784,1.3072,0.99414,145.79,129.49,82.029,75.437,85.075,111.879
2018-07-26 21:20:00,2018-07-27 05:20:00+08:00,1.1641,1.31063,0.73768,111.236,0.6782,1.30786,0.99409,145.787,129.485,82.062,75.443,85.046,111.856
2018-07-26 21:35:00,2018-07-27 05:35:00+08:00,1.16399,1.31056,0.73771,111.234,0.67801,1.30767,0.99408,145.777,129.475,82.059,75.422,85.052,111.852
2018-07-26 21:50:00,2018-07-27 05:50:00+08:00,1.16411,1.31074,0.73776,111.216,0.6782,1.30763,0.99394,145.78,129.467,82.06,75.43,85.048,111.838
2018-07-26 22:05:00,2018-07-27 06:05:00+08:00,1.16398,1.31073,0.73784,111.203,0.67823,1.30756,0.99382,145.753,129.437,82.052,75.423,85.042,111.889
2018-07-26 22:20:00,2018-07-27 06:20:00+08:00,1.16396,1.31068,0.73782,111.211,0.67824,1.30737,0.99411,145.762,129.447,82.051,75.429,85.06,111.859
2018-07-26 22:35:00,2018-07-27 06:35:00+08:00,1.16407,1.31071,0.73782,111.212,0.67824,1.30736,0.99424,145.764,129.461,82.056,75.429,85.065,111.831
2018-07-26 22:50:00,2018-07-27 06:50:00+08:00,1.16406,1.31054,0.73775,111.207,0.67816,1.30732,0.99433,145.742,129.453,82.055,75.414,85.062,111.83
2018-07-26 23:05:00,2018-07-27 07:05:00+08:00,1.16392,1.31038,0.73754,111.213,0.67815,1.30738,0.99424,145.733,129.443,82.043,75.417,85.061,111.842
2018-07-26 23:20:00,2018-07-27 07:20:00+08:00,1.16407,1.31064,0.73759,111.177,0.67815,1.3073,0.99416,145.713,129.419,82.024,75.392,85.04,111.849
2018-07-26 23:35:00,2018-07-27 07:35:00+08:00,1.16432,1.31077,0.73792,111.16,0.67858,1.30689,0.99412,145.705,129.428,82.003,75.429,85.054,111.861
2018-07-26 23:50:00,2018-07-27 07:50:00+08:00,1.16437,1.31081,0.73805,111.157,0.67859,1.30696,0.99403,145.708,129.432,82.028,75.427,85.046,111.833
2018-07-27 00:00:00,2018-07-27 08:00:00+08:00,1.16443,1.31083,0.73796,111.157,0.67836,1.30685,0.99383,145.707,129.439,82.039,75.404,85.055,111.841
2018-07-27 00:15:00,2018-07-27 08:15:00+08:00,1.16428,1.31059,0.73789,111.108,0.67813,1.30687,0.99401,145.616,129.361,82.031,75.345,85.016,111.816
2018-07-27 00:30:00,2018-07-27 08:30:00+08:00,1.16443,1.31076,0.73782,111.139,0.67803,1.30688,0.99386,145.678,129.415,81.986,75.356,85.04,111.836
2018-07-27 00:45:00,2018-07-27 08:45:00+08:00,1.16416,1.31027,0.73761,111.127,0.67774,1.30694,0.99399,145.609,129.369,82.0,75.316,85.026,111.768
2018-07-27 01:00:00,2018-07-27 09:00:00+08:00,1.16427,1.31044,0.73795,111.047,0.67805,1.30704,0.99387,145.523,129.292,81.968,75.296,84.958,111.815
2018-07-27 01:15:00,2018-07-27 09:15:00+08:00,1.16468,1.3106,0.73844,111.054,0.67848,1.30651,0.99408,145.548,129.344,81.948,75.345,84.997,111.781
2018-07-27 01:30:00,2018-07-27 09:30:00+08:00,1.16438,1.31052,0.73813,111.03,0.67789,1.30665,0.99388,145.509,129.281,82.0,75.264,84.97,111.721
2018-07-27 01:45:00,2018-07-27 09:45:00+08:00,1.16444,1.31039,0.73789,110.97,0.67778,1.30676,0.99356,145.413,129.217,81.955,75.211,84.916,111.759
2018-07-27 02:00:00,2018-07-27 10:00:00+08:00,1.16458,1.31049,0.7381,110.982,0.67786,1.30675,0.99385,145.443,129.248,81.884,75.23,84.927,111.707
2018-07-27 02:15:00,2018-07-27 10:15:00+08:00,1.16489,1.31088,0.73837,110.998,0.67813,1.30637,0.99376,145.507,129.303,81.916,75.271,84.965,111.656
2018-07-27 02:30:00,2018-07-27 10:30:00+08:00,1.16501,1.31084,0.73858,110.974,0.67822,1.30619,0.99383,145.472,129.286,81.958,75.265,84.958,111.662
2018-07-27 02:45:00,2018-07-27 10:45:00+08:00,1.16524,1.31108,0.73881,110.981,0.67826,1.30624,0.99369,145.505,129.318,81.964,75.273,84.959,111.695
2018-07-27 03:00:00,2018-07-27 11:00:00+08:00,1.165,1.3106,0.73866,110.982,0.67782,1.30627,0.9936,145.452,129.294,81.993,75.225,84.959,111.682
2018-07-27 03:15:00,2018-07-27 11:15:00+08:00,1.16524,1.31092,0.73899,110.981,0.67813,1.30596,0.9937,145.488,129.318,81.977,75.26,84.979,111.675
2018-07-27 03:30:00,2018-07-27 11:30:00+08:00,1.16532,1.31127,0.73908,110.943,0.67842,1.3057,0.99364,145.478,129.284,82.015,75.266,84.967,111.686
2018-07-27 03:45:00,2018-07-27 11:45:00+08:00,1.1649,1.31077,0.73875,110.993,0.67816,1.30616,0.99336,145.488,129.294,81.996,75.27,84.973,111.717
2018-07-27 04:00:00,2018-07-27 12:00:00+08:00,1.16491,1.3108,0.73874,110.982,0.67812,1.30625,0.99326,145.477,129.283,81.995,75.259,84.959,111.688
2018-07-27 04:15:00,2018-07-27 12:15:00+08:00,1.16513,1.31101,0.73889,110.988,0.67823,1.30619,0.99386,145.507,129.317,81.987,75.274,84.968,111.671
2018-07-27 04:30:00,2018-07-27 12:30:00+08:00,1.16472,1.31064,0.73855,111.071,0.67796,1.30644,0.99376,145.572,129.365,82.007,75.3,85.014,111.671
2018-07-27 04:45:00,2018-07-27 12:45:00+08:00,1.16474,1.31072,0.73857,111.018,0.6781,1.30641,0.99374,145.512,129.305,82.031,75.28,84.976,111.678
2018-07-27 05:00:00,2018-07-27 13:00:00+08:00,1.16451,1.3104,0.73856,111.127,0.67782,1.30653,0.99394,145.62,129.408,81.993,75.324,85.052,111.739
2018-07-27 05:15:00,2018-07-27 13:15:00+08:00,1.16425,1.31022,0.73819,111.146,0.67755,1.30651,0.99395,145.624,129.402,82.073,75.305,85.068,111.684
2018-07-27 05:30:00,2018-07-27 13:30:00+08:00,1.16459,1.31078,0.73878,111.115,0.67804,1.30615,0.99434,145.647,129.404,82.045,75.339,85.067,111.752
2018-07-27 05:45:00,2018-07-27 13:45:00+08:00,1.16481,1.31088,0.73887,111.091,0.67818,1.3058,0.99435,145.626,129.399,82.09,75.339,85.073,111.764
2018-07-27 06:00:00,2018-07-27 14:00:00+08:00,1.16427,1.31043,0.73853,111.069,0.67787,1.30636,0.99414,145.548,129.314,82.081,75.289,85.019,111.762
2018-07-27 06:15:00,2018-07-27 14:15:00+08:00,1.16372,1.30919,0.73795,111.116,0.6773,1.30694,0.99415,145.475,129.308,82.029,75.261,85.019,111.735
2018-07-27 06:30:00,2018-07-27 14:30:00+08:00,1.16471,1.30961,0.73867,111.026,0.67802,1.30654,0.99444,145.399,129.314,81.999,75.275,84.975,111.684
2018-07-27 06:45:00,2018-07-27 14:45:00+08:00,1.1646,1.30946,0.73879,111.022,0.67823,1.30624,0.99492,145.38,129.298,82.011,75.296,84.991,111.676
2018-07-27 07:00:00,2018-07-27 15:00:00+08:00,1.16484,1.31043,0.73868,111.02,0.67798,1.30603,0.99435,145.486,129.321,82.021,75.271,85.003,111.645
2018-07-27 07:15:00,2018-07-27 15:15:00+08:00,1.1657,1.31216,0.7394,110.968,0.67865,1.30535,0.99493,145.609,129.356,82.008,75.307,85.009,111.576
2018-07-27 07:30:00,2018-07-27 15:30:00+08:00,1.16532,1.31131,0.73928,111.026,0.67828,1.3056,0.99472,145.591,129.381,82.05,75.306,85.037,111.602
2018-07-27 07:45:00,2018-07-27 15:45:00+08:00,1.16466,1.31138,0.73884,111.028,0.67793,1.30594,0.99393,145.599,129.309,82.079,75.268,85.015,111.634
2018-07-27 08:00:00,2018-07-27 16:00:00+08:00,1.16416,1.31087,0.73834,111.079,0.67756,1.30627,0.99424,145.613,129.315,82.032,75.263,85.033,111.661
2018-07-27 08:15:00,2018-07-27 16:15:00+08:00,1.1627,1.30981,0.73765,111.135,0.67695,1.30714,0.99492,145.566,129.219,82.014,75.233,85.019,111.582
2018-07-27 08:30:00,2018-07-27 16:30:00+08:00,1.16282,1.30951,0.73758,111.163,0.67689,1.30698,0.99581,145.569,129.263,81.977,75.244,85.052,111.541
2018-07-27 08:45:00,2018-07-27 16:45:00+08:00,1.16261,1.30918,0.73727,111.191,0.67641,1.3069,0.9965,145.57,129.272,81.992,75.21,85.078,111.519
2018-07-27 09:00:00,2018-07-27 17:00:00+08:00,1.16282,1.3093,0.73748,111.165,0.67665,1.30679,0.99659,145.549,129.264,81.977,75.22,85.065,111.537
2018-07-27 09:15:00,2018-07-27 17:15:00+08:00,1.16327,1.30949,0.73779,111.174,0.67694,1.3066,0.99693,145.582,129.326,81.982,75.258,85.084,111.528
2018-07-27 09:30:00,2018-07-27 17:30:00+08:00,1.16222,1.3087,0.73711,111.214,0.67634,1.30753,0.99672,145.546,129.257,82.024,75.219,85.052,111.526
2018-07-27 09:45:00,2018-07-27 17:45:00+08:00,1.1625,1.3085,0.73719,111.197,0.67652,1.30745,0.99678,145.502,129.268,81.976,75.227,85.048,111.527
2018-07-27 10:00:00,2018-07-27 18:00:00+08:00,1.16284,1.30921,0.7374,111.156,0.67669,1.30731,0.99733,145.527,129.259,81.975,75.217,85.023,111.506
2018-07-27 10:15:00,2018-07-27 18:15:00+08:00,1.16284,1.30962,0.73754,111.152,0.67644,1.30646,0.99736,145.567,129.252,81.966,75.189,85.077,111.484
2018-07-27 10:30:00,2018-07-27 18:30:00+08:00,1.16315,1.3096,0.73789,111.139,0.67683,1.30632,0.99721,145.549,129.273,81.979,75.225,85.076,111.461
2018-07-27 10:45:00,2018-07-27 18:45:00+08:00,1.16272,1.30971,0.73776,111.164,0.67677,1.30629,0.99716,145.594,129.256,82.009,75.233,85.098,111.463
2018-07-27 11:00:00,2018-07-27 19:00:00+08:00,1.16294,1.3098,0.73777,111.179,0.67685,1.30654,0.99687,145.622,129.295,82.013,75.253,85.091,111.481
2018-07-27 11:15:00,2018-07-27 19:15:00+08:00,1.16284,1.30992,0.73769,111.171,0.67677,1.30663,0.99721,145.626,129.275,82.025,75.238,85.081,111.471
2018-07-27 11:30:00,2018-07-27 19:30:00+08:00,1.16291,1.31001,0.73769,111.152,0.67689,1.30696,0.99701,145.608,129.259,82.009,75.236,85.043,111.506
2018-07-27 11:45:00,2018-07-27 19:45:00+08:00,1.16263,1.30942,0.73745,111.175,0.67668,1.30733,0.99698,145.574,129.256,81.994,75.23,85.037,111.502
2018-07-27 12:00:00,2018-07-27 20:00:00+08:00,1.16243,1.30872,0.73738,111.188,0.67669,1.3069,0.99713,145.514,129.249,81.986,75.241,85.076,111.464
2018-07-27 12:15:00,2018-07-27 20:15:00+08:00,1.16274,1.30893,0.73761,111.201,0.67682,1.30606,0.9972,145.592,129.283,81.987,75.163,85.034,111.481
2018-07-27 12:30:00,2018-07-27 20:30:00+08:00,1.16318,1.30927,0.7384,111.084,0.67747,1.30671,0.9976,145.441,129.213,81.929,75.257,85.009,111.45
2018-07-27 12:45:00,2018-07-27 20:45:00+08:00,1.16387,1.31042,0.73888,110.982,0.67793,1.30626,0.99709,145.434,129.171,82.025,75.24,84.96,111.407
2018-07-27 13:00:00,2018-07-27 21:00:00+08:00,1.16465,1.31119,0.73945,111.01,0.67813,1.30645,0.99689,145.556,129.289,82.002,75.28,84.97,111.425
2018-07-27 13:15:00,2018-07-27 21:15:00+08:00,1.16507,1.31107,0.73945,110.964,0.6782,1.30701,0.99673,145.482,129.283,82.088,75.255,84.897,111.34
2018-07-27 13:30:00,2018-07-27 21:30:00+08:00,1.16519,1.31148,0.73962,110.963,0.67859,1.30712,0.99632,145.528,129.292,82.052,75.3,84.889,111.415
2018-07-27 13:45:00,2018-07-27 21:45:00+08:00,1.16544,1.31163,0.74064,110.949,0.67943,1.30651,0.99571,145.515,129.302,82.071,75.375,84.913,111.435
2018-07-27 14:00:00,2018-07-27 22:00:00+08:00,1.16564,1.31173,0.74086,110.956,0.67934,1.30603,0.99563,145.544,129.335,82.172,75.376,84.953,111.444
2018-07-27 14:15:00,2018-07-27 22:15:00+08:00,1.16581,1.31189,0.74142,110.993,0.67972,1.30637,0.99534,145.61,129.396,82.203,75.445,84.961,111.444
2018-07-27 14:30:00,2018-07-27 22:30:00+08:00,1.1652,1.31127,0.74092,111.022,0.67918,1.3064,0.99503,145.581,129.363,82.291,75.403,84.983,111.503
2018-07-27 14:45:00,2018-07-27 22:45:00+08:00,1.16534,1.31278,0.74062,110.968,0.67924,1.30605,0.99465,145.677,129.316,82.258,75.375,84.963,111.584
2018-07-27 15:00:00,2018-07-27 23:00:00+08:00,1.16468,1.31148,0.74003,111.005,0.67898,1.30644,0.99486,145.582,129.287,82.185,75.369,84.965,111.59
2018-07-27 15:15:00,2018-07-27 23:15:00+08:00,1.16514,1.31186,0.74062,111.015,0.67941,1.30583,0.9941,145.637,129.351,82.15,75.426,85.012,111.621
2018-07-27 15:30:00,2018-07-27 23:30:00+08:00,1.16575,1.31206,0.74077,110.969,0.67968,1.30548,0.99486,145.597,129.362,82.22,75.422,84.999,111.572
2018-07-27 15:45:00,2018-07-27 23:45:00+08:00,1.16596,1.31171,0.74085,110.945,0.67984,1.30577,0.99456,145.528,129.357,82.203,75.424,84.962,111.616
2018-07-27 16:00:00,2018-07-28 00:00:00+08:00,1.16521,1.31104,0.74052,110.96,0.67955,1.30645,0.99406,145.473,129.291,82.192,75.404,84.932,111.626
2018-07-27 16:15:00,2018-07-28 00:15:00+08:00,1.16527,1.31089,0.74052,110.968,0.67984,1.30619,0.99396,145.467,129.307,82.167,75.442,84.954,111.612
2018-07-27 16:30:00,2018-07-28 00:30:00+08:00,1.16559,1.31084,0.74042,110.904,0.67974,1.30603,0.9943,145.379,129.27,82.174,75.388,84.915,111.592
2018-07-27 16:45:00,2018-07-28 00:45:00+08:00,1.1658,1.31127,0.73999,110.845,0.67975,1.30667,0.99435,145.348,129.224,82.115,75.348,84.828,111.592
2018-07-27 17:00:00,2018-07-28 01:00:00+08:00,1.1658,1.31096,0.7401,110.882,0.67956,1.30617,0.99415,145.362,129.267,82.024,75.349,84.888,111.551
2018-07-27 17:15:00,2018-07-28 01:15:00+08:00,1.16553,1.31044,0.73985,110.931,0.67924,1.30605,0.99377,145.37,129.294,82.063,75.348,84.935,111.533
2018-07-27 17:30:00,2018-07-28 01:30:00+08:00,1.16537,1.31058,0.73974,110.964,0.67908,1.3066,0.99377,145.426,129.314,82.073,75.351,84.922,111.567
2018-07-27 17:45:00,2018-07-28 01:45:00+08:00,1.16569,1.31131,0.74006,110.97,0.67965,1.30602,0.99409,145.516,129.357,82.084,75.421,84.966,111.585
2018-07-27 18:00:00,2018-07-28 02:00:00+08:00,1.16592,1.31157,0.74012,110.952,0.67975,1.306,0.99424,145.522,129.362,82.125,75.42,84.953,111.599
2018-07-27 18:15:00,2018-07-28 02:15:00+08:00,1.16577,1.31118,0.74024,110.97,0.67977,1.30598,0.99415,145.5,129.365,82.118,75.431,84.967,111.616
2018-07-27 18:30:00,2018-07-28 02:30:00+08:00,1.16584,1.31149,0.74042,110.977,0.67988,1.30584,0.99407,145.544,129.382,82.142,75.451,84.983,111.607
2018-07-27 18:45:00,2018-07-28 02:45:00+08:00,1.16562,1.31126,0.74045,110.998,0.67963,1.30672,0.99415,145.547,129.382,82.169,75.436,84.94,111.613
2018-07-27 19:00:00,2018-07-28 03:00:00+08:00,1.16576,1.3113,0.74053,111.008,0.67965,1.30651,0.99398,145.565,129.409,82.186,75.446,84.962,111.642
2018-07-27 19:15:00,2018-07-28 03:15:00+08:00,1.16601,1.31137,0.74041,110.976,0.67954,1.30668,0.99407,145.532,129.402,82.206,75.418,84.927,111.652
2018-07-27 19:30:00,2018-07-28 03:30:00+08:00,1.16614,1.31117,0.74049,110.991,0.67956,1.30639,0.99427,145.528,129.432,82.168,75.424,84.957,111.641
2018-07-27 19:45:00,2018-07-28 03:45:00+08:00,1.1659,1.31097,0.74041,110.995,0.67955,1.30608,0.99426,145.508,129.409,82.187,75.425,84.98,111.609
2018-07-27 20:00:00,2018-07-28 04:00:00+08:00,1.16587,1.31049,0.74033,110.985,0.67947,1.30631,0.99415,145.442,129.396,82.181,75.41,84.955,111.635
2018-07-27 20:15:00,2018-07-28 04:15:00+08:00,1.16598,1.31024,0.74033,111.011,0.67944,1.30624,0.99419,145.452,129.439,82.163,75.423,84.98,111.637
2018-07-27 20:30:00,2018-07-28 04:30:00+08:00,1.16582,1.31053,0.74043,110.995,0.67991,1.3059,0.99426,145.46,129.403,82.183,75.465,84.987,111.615
2018-07-27 20:45:00,2018-07-28 04:45:00+08:00,1.16561,1.30972,0.74002,111.01,0.67886,1.30557,0.99448,145.377,129.375,82.177,75.41,84.984,111.607
2018-07-29 21:05:00,2018-07-30 05:05:00+08:00,1.16585,1.30957,0.7404,110.94,0.67952,1.30577,0.99451,145.378,129.34,82.15,75.389,84.949,111.59
2018-07-29 21:20:00,2018-07-30 05:20:00+08:00,1.16562,1.31002,0.74013,110.946,0.67922,1.30594,0.99478,145.378,129.314,82.143,75.361,84.947,111.553
2018-07-29 21:35:00,2018-07-30 05:35:00+08:00,1.16568,1.31039,0.74012,110.948,0.67931,1.30581,0.99365,145.386,129.335,82.116,75.372,84.945,111.583
2018-07-29 21:50:00,2018-07-30 05:50:00+08:00,1.16588,1.31057,0.74021,110.959,0.67961,1.30611,0.99391,145.42,129.365,82.118,75.41,84.949,111.583
2018-07-29 22:05:00,2018-07-30 06:05:00+08:00,1.16594,1.31088,0.7403,111.001,0.67961,1.30614,0.99415,145.507,129.42,82.134,75.439,84.978,111.583
2018-07-29 22:20:00,2018-07-30 06:20:00+08:00,1.16595,1.31079,0.7402,110.967,0.67964,1.30618,0.99417,145.455,129.383,82.175,75.417,84.952,111.574
2018-07-29 22:35:00,2018-07-30 06:35:00+08:00,1.16591,1.31093,0.7402,110.971,0.67963,1.30614,0.99417,145.473,129.382,82.139,75.418,84.954,111.627
2018-07-29 22:50:00,2018-07-30 06:50:00+08:00,1.16596,1.31099,0.7402,110.956,0.67963,1.30618,0.99407,145.463,129.373,82.14,75.41,84.945,111.593
2018-07-29 23:05:00,2018-07-30 07:05:00+08:00,1.16594,1.31107,0.74031,110.977,0.67966,1.30621,0.99404,145.498,129.392,82.131,75.424,84.955,111.607
2018-07-29 23:20:00,2018-07-30 07:20:00+08:00,1.16589,1.31108,0.74022,110.965,0.67962,1.30627,0.99408,145.483,129.372,82.158,75.413,84.944,111.605
2018-07-29 23:35:00,2018-07-30 07:35:00+08:00,1.1659,1.31092,0.7399,110.936,0.67955,1.3064,0.99407,145.424,129.339,82.139,75.384,84.912,111.621
2018-07-29 23:50:00,2018-07-30 07:50:00+08:00,1.16592,1.311,0.73981,110.942,0.67937,1.30644,0.99416,145.445,129.351,82.08,75.368,84.916,111.608
2018-07-30 00:00:00,2018-07-30 08:00:00+08:00,1.16569,1.31095,0.73991,110.975,0.67947,1.30651,0.99407,145.483,129.364,82.078,75.402,84.936,111.568
2018-07-30 00:15:00,2018-07-30 08:15:00+08:00,1.16616,1.31129,0.74024,110.926,0.67986,1.30623,0.99438,145.457,129.358,82.113,75.413,84.917,111.586
2018-07-30 00:30:00,2018-07-30 08:30:00+08:00,1.16641,1.31128,0.74004,110.916,0.67984,1.30637,0.9941,145.442,129.372,82.111,75.404,84.9,111.589
2018-07-30 00:45:00,2018-07-30 08:45:00+08:00,1.166,1.31101,0.73964,111.02,0.67968,1.30664,0.9939,145.548,129.447,82.082,75.457,84.964,111.568
2018-07-30 01:00:00,2018-07-30 09:00:00+08:00,1.16584,1.31065,0.73999,111.039,0.67985,1.30653,0.99431,145.533,129.455,82.114,75.491,84.985,111.58
2018-07-30 01:15:00,2018-07-30 09:15:00+08:00,1.16604,1.31082,0.7405,111.01,0.68007,1.30637,0.99447,145.516,129.444,82.17,75.493,84.973,111.639
2018-07-30 01:30:00,2018-07-30 09:30:00+08:00,1.16525,1.3101,0.73924,111.062,0.67933,1.30715,0.99436,145.5,129.413,82.203,75.447,84.962,111.641
2018-07-30 01:45:00,2018-07-30 09:45:00+08:00,1.16585,1.31057,0.73973,111.059,0.67997,1.30697,0.99489,145.551,129.478,82.102,75.516,84.971,111.624
2018-07-30 02:00:00,2018-07-30 10:00:00+08:00,1.1658,1.31074,0.73957,111.071,0.67986,1.30713,0.99455,145.585,129.487,82.153,75.511,84.97,111.616
2018-07-30 02:15:00,2018-07-30 10:15:00+08:00,1.16545,1.3104,0.73922,111.128,0.67968,1.30731,0.99477,145.622,129.512,82.142,75.53,85.003,111.651
2018-07-30 02:30:00,2018-07-30 10:30:00+08:00,1.16521,1.3099,0.73896,111.123,0.67956,1.30774,0.99515,145.56,129.482,82.149,75.513,84.969,111.639
2018-07-30 02:45:00,2018-07-30 10:45:00+08:00,1.1651,1.30993,0.73887,111.084,0.67966,1.30774,0.99532,145.515,129.425,82.115,75.5,84.941,111.653
2018-07-30 03:00:00,2018-07-30 11:00:00+08:00,1.16532,1.3103,0.73873,111.111,0.67947,1.30755,0.99524,145.588,129.478,82.076,75.495,84.972,111.63
2018-07-30 03:15:00,2018-07-30 11:15:00+08:00,1.16537,1.31027,0.73884,111.115,0.67955,1.30746,0.99493,145.591,129.487,82.081,75.507,84.982,111.599
2018-07-30 03:30:00,2018-07-30 11:30:00+08:00,1.16527,1.31033,0.73894,111.097,0.67937,1.30746,0.99491,145.572,129.457,82.097,75.475,84.968,111.66
2018-07-30 03:45:00,2018-07-30 11:45:00+08:00,1.16542,1.31032,0.73913,111.117,0.67946,1.30746,0.99506,145.598,129.497,82.094,75.5,84.984,111.668
2018-07-30 04:00:00,2018-07-30 12:00:00+08:00,1.16541,1.31046,0.73906,111.146,0.67939,1.30747,0.99484,145.651,129.53,82.13,75.511,85.005,111.633
2018-07-30 04:15:00,2018-07-30 12:15:00+08:00,1.16541,1.31024,0.73905,111.099,0.67943,1.30747,0.99487,145.566,129.477,82.144,75.484,84.97,111.679
2018-07-30 04:30:00,2018-07-30 12:30:00+08:00,1.16551,1.31048,0.73927,111.062,0.67946,1.30732,0.99494,145.542,129.447,82.107,75.461,84.953,111.704
2018-07-30 04:45:00,2018-07-30 12:45:00+08:00,1.1655,1.3105,0.73927,111.08,0.67957,1.30738,0.99478,145.57,129.464,82.105,75.486,84.961,111.648
2018-07-30 05:00:00,2018-07-30 13:00:00+08:00,1.16576,1.31065,0.73913,111.065,0.67968,1.30713,0.99485,145.568,129.475,82.118,75.487,84.965,111.63
2018-07-30 05:15:00,2018-07-30 13:15:00+08:00,1.16607,1.31115,0.73955,111.047,0.68016,1.30685,0.99458,145.595,129.489,82.091,75.526,84.97,111.638
2018-07-30 05:30:00,2018-07-30 13:30:00+08:00,1.16622,1.31123,0.73959,111.059,0.6805,1.30669,0.99448,145.624,129.521,82.124,75.574,84.991,111.653
2018-07-30 05:45:00,2018-07-30 13:45:00+08:00,1.16639,1.31145,0.73965,111.046,0.68036,1.3066,0.99447,145.629,129.525,82.136,75.549,84.987,111.647
2018-07-30 06:00:00,2018-07-30 14:00:00+08:00,1.16584,1.31106,0.7394,111.058,0.68004,1.30652,0.99446,145.603,129.477,82.135,75.523,85.0,111.659
2018-07-30 06:15:00,2018-07-30 14:15:00+08:00,1.16567,1.31072,0.73923,111.067,0.67988,1.30661,0.99491,145.578,129.467,82.117,75.51,85.002,111.648
2018-07-30 06:30:00,2018-07-30 14:30:00+08:00,1.16587,1.31108,0.73934,111.091,0.67997,1.30641,0.99508,145.649,129.517,82.104,75.537,85.032,111.611
2018-07-30 06:45:00,2018-07-30 14:45:00+08:00,1.16551,1.31116,0.73925,111.121,0.67993,1.30679,0.99516,145.694,129.508,82.134,75.552,85.03,111.601
2018-07-30 07:00:00,2018-07-30 15:00:00+08:00,1.16541,1.31098,0.7398,111.093,0.68021,1.30652,0.99545,145.64,129.469,82.145,75.565,85.027,111.617
2018-07-30 07:15:00,2018-07-30 15:15:00+08:00,1.16552,1.31166,0.73971,111.091,0.68066,1.30661,0.99532,145.716,129.48,82.187,75.613,85.021,111.602
2018-07-30 07:30:00,2018-07-30 15:30:00+08:00,1.16633,1.31293,0.74027,111.045,0.68085,1.30637,0.99497,145.794,129.514,82.176,75.606,85.002,111.601
2018-07-30 07:45:00,2018-07-30 15:45:00+08:00,1.16688,1.31296,0.74026,111.033,0.68099,1.30618,0.99429,145.779,129.562,82.202,75.609,85.004,111.635
2018-07-30 08:00:00,2018-07-30 16:00:00+08:00,1.16654,1.31237,0.73985,111.071,0.68065,1.30662,0.99371,145.768,129.567,82.193,75.602,85.005,111.67
2018-07-30 08:15:00,2018-07-30 16:15:00+08:00,1.16655,1.3118,0.73985,111.096,0.68025,1.30676,0.99373,145.731,129.602,82.175,75.568,85.015,111.714
